reward_per_session,reward_per_switch,switches,model,cond
0.6942590120160214,4.0,130,HMM,80-20
0.6977715877437326,4.073170731707317,123,HMM,80-20
0.7299528301886793,5.3826086956521735,115,HMM,80-20
0.6915760869565217,3.9153846153846152,130,HMM,80-20
0.7092307692307692,4.752577319587629,97,HMM,80-20
0.674863387978142,3.579710144927536,138,HMM,80-20
0.7230392156862745,4.87603305785124,121,HMM,80-20
0.7088414634146342,5.054347826086956,92,HMM,80-20
0.7222963951935915,5.817204301075269,93,HMM,80-20
0.7056338028169014,4.318965517241379,116,HMM,80-20
0.7245283018867924,4.430769230769231,130,HMM,80-20
0.6923076923076923,4.254545454545455,110,HMM,80-20
0.6865889212827988,5.01063829787234,94,HMM,80-20
0.710124826629681,5.224489795918367,98,HMM,80-20
0.6967095851216023,3.8046875,128,HMM,80-20
0.7019704433497537,3.9310344827586206,145,HMM,80-20
0.7214885954381752,4.553030303030303,132,HMM,80-20
0.6861979166666666,4.053846153846154,130,HMM,80-20
0.7041499330655957,5.0576923076923075,104,HMM,80-20
0.6823204419889503,3.6865671641791047,134,HMM,80-20
0.7024539877300614,4.58,100,HMM,80-20
0.6870229007633588,4.205607476635514,107,HMM,80-20
0.691566265060241,4.159420289855072,138,HMM,80-20
0.7343173431734318,5.378378378378378,111,HMM,80-20
0.7116991643454039,4.522123893805309,113,HMM,80-20
0.7005347593582888,3.9696969696969697,132,HMM,80-20
0.7299465240641712,5.352941176470588,102,HMM,80-20
0.7171837708830548,4.0608108108108105,148,HMM,80-20
0.725130890052356,5.378640776699029,103,HMM,80-20
0.5961038961038961,2.3181818181818183,198,HMM,70-30
0.638700947225981,2.9316770186335406,161,HMM,70-30
0.5929319371727748,2.0779816513761467,218,HMM,70-30
0.594047619047619,2.532994923857868,197,HMM,70-30
0.5975460122699386,2.297169811320755,212,HMM,70-30
0.5774111675126904,2.116279069767442,215,HMM,70-30
0.6123822341857336,2.556179775280899,178,HMM,70-30
0.6047619047619047,2.6321243523316062,193,HMM,70-30
0.6201743462017435,2.7666666666666666,180,HMM,70-30
0.645083932853717,3.4935064935064934,154,HMM,70-30
0.6011904761904762,2.2444444444444445,225,HMM,70-30
0.5765765765765766,2.251256281407035,199,HMM,70-30
0.5898876404494382,2.3863636363636362,176,HMM,70-30
0.5861148197596796,2.322751322751323,189,HMM,70-30
0.5871559633027523,2.4,160,HMM,70-30
0.5885714285714285,2.2637362637362637,182,HMM,70-30
0.6129032258064516,2.8554913294797686,173,HMM,70-30
0.6087484811664642,2.48019801980198,202,HMM,70-30
0.6254589963280294,2.6894736842105265,190,HMM,70-30
0.6345903771131339,2.7262569832402233,179,HMM,70-30
0.6,2.527173913043478,184,HMM,70-30
0.6259426847662142,2.6774193548387095,155,HMM,70-30
0.6103500761035008,2.554140127388535,157,HMM,70-30
0.6016042780748663,2.33160621761658,193,HMM,70-30
0.6242496998799519,2.857142857142857,182,HMM,70-30
0.6254589963280294,2.5297029702970297,202,HMM,70-30
0.6321428571428571,2.9337016574585637,181,HMM,70-30
0.6210995542347697,2.7320261437908497,153,HMM,70-30
0.5905405405405405,2.401098901098901,182,HMM,70-30
0.5967741935483871,2.6258064516129034,155,HMM,70-30
0.6205533596837944,2.8373493975903616,166,HMM,70-30
0.5807327001356852,2.3516483516483517,182,HMM,70-30
0.5921052631578947,2.3798076923076925,208,HMM,70-30
0.6507692307692308,3.6782608695652175,115,HMM,70-30
0.6229946524064172,2.647727272727273,176,HMM,70-30
0.5960591133004927,2.5077720207253886,193,HMM,70-30
0.621301775147929,3.052325581395349,172,HMM,70-30
0.6638537271448663,3.5223880597014925,134,HMM,70-30
0.6232057416267942,2.771276595744681,188,HMM,70-30
0.7274939172749392,23.92,25,Sticky HMM,80-20
0.73828125,31.5,18,Sticky HMM,80-20
0.7179176755447942,25.782608695652176,23,Sticky HMM,80-20
0.7093333333333334,22.166666666666668,24,Sticky HMM,80-20
0.7142857142857143,22.61904761904762,21,Sticky HMM,80-20
0.7010723860589813,18.678571428571427,28,Sticky HMM,80-20
0.7420118343195267,44.785714285714285,14,Sticky HMM,80-20
0.7103825136612022,22.608695652173914,23,Sticky HMM,80-20
0.7055771725032426,20.14814814814815,27,Sticky HMM,80-20
0.7266922094508301,27.095238095238095,21,Sticky HMM,80-20
0.7343124165554072,32.35294117647059,17,Sticky HMM,80-20
0.6824512534818942,14.411764705882353,34,Sticky HMM,80-20
0.7358490566037735,24.0,26,Sticky HMM,80-20
0.6970108695652174,17.1,30,Sticky HMM,80-20
0.7553846153846154,35.07142857142857,14,Sticky HMM,80-20
0.7308743169398907,26.75,20,Sticky HMM,80-20
0.7438725490196079,26.391304347826086,23,Sticky HMM,80-20
0.75,44.72727272727273,11,Sticky HMM,80-20
0.7316421895861148,22.833333333333332,24,Sticky HMM,80-20
0.7169014084507043,21.208333333333332,24,Sticky HMM,80-20
0.7169811320754716,22.8,25,Sticky HMM,80-20
0.6760355029585798,14.28125,32,Sticky HMM,80-20
0.7026239067055393,17.85185185185185,27,Sticky HMM,80-20
0.739251040221914,31.352941176470587,17,Sticky HMM,80-20
0.6967095851216023,21.17391304347826,23,Sticky HMM,80-20
0.7302955665024631,29.65,20,Sticky HMM,80-20
0.7274909963985594,37.875,16,Sticky HMM,80-20
0.7239583333333334,20.59259259259259,27,Sticky HMM,80-20
0.7041499330655957,25.047619047619047,21,Sticky HMM,80-20
0.7693370165745856,29.31578947368421,19,Sticky HMM,80-20
0.7438650306748467,53.888888888888886,9,Sticky HMM,80-20
0.7022900763358778,23.0,20,Sticky HMM,80-20
0.6975903614457831,17.545454545454547,33,Sticky HMM,80-20
0.7257072570725708,19.666666666666668,30,Sticky HMM,80-20
0.7033426183844012,17.413793103448278,29,Sticky HMM,80-20
0.7473262032085561,39.92857142857143,14,Sticky HMM,80-20
0.7406417112299465,25.181818181818183,22,Sticky HMM,80-20
0.720763723150358,23.23076923076923,26,Sticky HMM,80-20
0.7277486910994765,27.8,20,Sticky HMM,80-20
0.6194805194805195,14.029411764705882,34,Sticky HMM,70-30
0.6589986468200271,25.63157894736842,19,Sticky HMM,70-30
0.5837696335078534,12.38888888888889,36,Sticky HMM,70-30
0.6178571428571429,17.896551724137932,29,Sticky HMM,70-30
0.6638036809815951,30.055555555555557,18,Sticky HMM,70-30
0.6434010152284264,22.043478260869566,23,Sticky HMM,70-30
0.5787348586810229,14.333333333333334,30,Sticky HMM,70-30
0.6226190476190476,15.848484848484848,33,Sticky HMM,70-30
0.6363636363636364,20.44,25,Sticky HMM,70-30
0.5935251798561151,14.142857142857142,35,Sticky HMM,70-30
0.5988095238095238,17.344827586206897,29,Sticky HMM,70-30
0.5997425997425997,20.26086956521739,23,Sticky HMM,70-30
0.6081460674157303,18.82608695652174,23,Sticky HMM,70-30
0.6021361815754339,21.476190476190474,21,Sticky HMM,70-30
0.6269113149847095,19.523809523809526,21,Sticky HMM,70-30
0.6228571428571429,17.44,25,Sticky HMM,70-30
0.6129032258064516,19.76,25,Sticky HMM,70-30
0.6427703523693803,24.045454545454547,22,Sticky HMM,70-30
0.6744186046511628,27.55,20,Sticky HMM,70-30
0.6553966189856957,21.91304347826087,23,Sticky HMM,70-30
0.6,14.53125,32,Sticky HMM,70-30
0.6395173453996983,19.272727272727273,22,Sticky HMM,70-30
0.6179604261796042,14.5,28,Sticky HMM,70-30
0.6243315508021391,20.304347826086957,23,Sticky HMM,70-30
0.6002400960384153,13.513513513513514,37,Sticky HMM,70-30
0.6634026927784578,22.583333333333332,24,Sticky HMM,70-30
0.6214285714285714,20.076923076923077,26,Sticky HMM,70-30
0.6448736998514116,24.11111111111111,18,Sticky HMM,70-30
0.6135135135135135,15.133333333333333,30,Sticky HMM,70-30
0.5982404692082112,15.692307692307692,26,Sticky HMM,70-30
0.6363636363636364,28.41176470588235,17,Sticky HMM,70-30
0.655359565807327,25.42105263157895,19,Sticky HMM,70-30
0.604066985645933,16.833333333333332,30,Sticky HMM,70-30
0.6476923076923077,15.592592592592593,27,Sticky HMM,70-30
0.56951871657754,13.741935483870968,31,Sticky HMM,70-30
0.6071428571428571,18.25925925925926,27,Sticky HMM,70-30
0.6579881656804734,19.857142857142858,28,Sticky HMM,70-30
0.639943741209564,17.5,26,Sticky HMM,70-30
0.6327751196172249,19.59259259259259,27,Sticky HMM,70-30
